A,Ca,Ce,D,I,V,class,project
0.26,7.0,6.0,0.28,0.46,1.0,org.apache.commons.math3.geometry.partitioning.RegionFactory$IntersectionMerger,math
0.26,7.0,6.0,0.28,0.46,1.0,org.apache.commons.math3.geometry.partitioning.RegionFactory$NodesCleaner,math
0.26,7.0,6.0,0.28,0.46,1.0,org.apache.commons.math3.geometry.partitioning.RegionFactory$UnionMerger,math
0.26,7.0,6.0,0.28,0.46,1.0,org.apache.commons.math3.geometry.partitioning.RegionFactory$VanishingToLeaf,math
0.26,7.0,6.0,0.28,0.46,1.0,org.apache.commons.math3.geometry.partitioning.RegionFactory$XorMerger,math
0.26,7.0,6.0,0.28,0.46,1.0,org.apache.commons.math3.geometry.partitioning.Side,math
0.26,7.0,6.0,0.28,0.46,1.0,org.apache.commons.math3.geometry.partitioning.SubHyperplane$SplitSubHyperplane,math
0.0,0.0,3.0,0.0,1.0,1.0,org.apache.commons.math3.geometry.partitioning.utilities.AVLTree,math
0.0,0.0,3.0,0.0,1.0,1.0,org.apache.commons.math3.geometry.partitioning.utilities.AVLTree$1,math
0.0,0.0,3.0,0.0,1.0,1.0,org.apache.commons.math3.geometry.partitioning.utilities.AVLTree$Node,math
0.0,0.0,3.0,0.0,1.0,1.0,org.apache.commons.math3.geometry.partitioning.utilities.AVLTree$Skew,math
0.0,0.0,3.0,0.0,1.0,1.0,org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple,math
0.0,1.0,9.0,0.1,0.9,1.0,org.apache.commons.math3.geometry.spherical.oned.Arc,math
0.0,1.0,9.0,0.1,0.9,1.0,org.apache.commons.math3.geometry.spherical.oned.ArcsSet,math
0.0,1.0,9.0,0.1,0.9,1.0,org.apache.commons.math3.geometry.spherical.oned.ArcsSet$1,math
0.0,1.0,9.0,0.1,0.9,1.0,org.apache.commons.math3.geometry.spherical.oned.ArcsSet$InconsistentStateAt2PiWrapping,math
0.0,1.0,9.0,0.1,0.9,1.0,org.apache.commons.math3.geometry.spherical.oned.ArcsSet$Split,math
0.0,1.0,9.0,0.1,0.9,1.0,org.apache.commons.math3.geometry.spherical.oned.ArcsSet$SubArcsIterator,math
0.0,1.0,9.0,0.1,0.9,1.0,org.apache.commons.math3.geometry.spherical.oned.LimitAngle,math
0.0,1.0,9.0,0.1,0.9,1.0,org.apache.commons.math3.geometry.spherical.oned.S1Point,math
0.0,1.0,9.0,0.1,0.9,1.0,org.apache.commons.math3.geometry.spherical.oned.Sphere1D,math
0.0,1.0,9.0,0.1,0.9,1.0,org.apache.commons.math3.geometry.spherical.oned.Sphere1D$1,math
0.0,1.0,9.0,0.1,0.9,1.0,org.apache.commons.math3.geometry.spherical.oned.Sphere1D$LazyHolder,math
0.0,1.0,9.0,0.1,0.9,1.0,org.apache.commons.math3.geometry.spherical.oned.Sphere1D$NoSubSpaceException,math
0.0,1.0,9.0,0.1,0.9,1.0,org.apache.commons.math3.geometry.spherical.oned.SubLimitAngle,math
0.0,0.0,11.0,0.0,1.0,1.0,org.apache.commons.math3.geometry.spherical.twod.Circle,math
0.0,0.0,11.0,0.0,1.0,1.0,org.apache.commons.math3.geometry.spherical.twod.Circle$1,math
0.0,0.0,11.0,0.0,1.0,1.0,org.apache.commons.math3.geometry.spherical.twod.Circle$CircleTransform,math
0.0,0.0,11.0,0.0,1.0,1.0,org.apache.commons.math3.geometry.spherical.twod.Edge,math
0.0,0.0,11.0,0.0,1.0,1.0,org.apache.commons.math3.geometry.spherical.twod.EdgesBuilder,math
0.0,0.0,11.0,0.0,1.0,1.0,org.apache.commons.math3.geometry.spherical.twod.PropertiesComputer,math
0.0,0.0,11.0,0.0,1.0,1.0,org.apache.commons.math3.geometry.spherical.twod.S2Point,math
0.0,0.0,11.0,0.0,1.0,1.0,org.apache.commons.math3.geometry.spherical.twod.Sphere2D,math
0.0,0.0,11.0,0.0,1.0,1.0,org.apache.commons.math3.geometry.spherical.twod.Sphere2D$1,math
0.0,0.0,11.0,0.0,1.0,1.0,org.apache.commons.math3.geometry.spherical.twod.Sphere2D$LazyHolder,math
0.0,0.0,11.0,0.0,1.0,1.0,org.apache.commons.math3.geometry.spherical.twod.SphericalPolygonsSet,math
0.0,0.0,11.0,0.0,1.0,1.0,org.apache.commons.math3.geometry.spherical.twod.SubCircle,math
0.0,0.0,11.0,0.0,1.0,1.0,org.apache.commons.math3.geometry.spherical.twod.Vertex,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.AbstractFieldMatrix,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.AbstractRealMatrix,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.AnyMatrix,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.DecompositionSolver,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.FieldDecompositionSolver,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.FieldMatrix,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.FieldMatrixChangingVisitor,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.FieldMatrixPreservingVisitor,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.FieldVector,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.FieldVectorChangingVisitor,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.FieldVectorPreservingVisitor,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.IterativeLinearSolver,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.IterativeLinearSolverEvent,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.PreconditionedIterativeLinearSolver,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.RealLinearOperator,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.RealMatrix,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.RealMatrixChangingVisitor,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.RealMatrixPreservingVisitor,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.RealVector,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.RealVectorChangingVisitor,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.RealVectorPreservingVisitor,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.SparseRealMatrix,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.SparseRealVector,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.AbstractFieldMatrix$1,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.AbstractFieldMatrix$2,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.AbstractFieldMatrix$3,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.AbstractRealMatrix$1,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.AbstractRealMatrix$2,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.AbstractRealMatrix$3,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.AbstractRealMatrix$4,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.AbstractRealMatrix$5,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.Array2DRowFieldMatrix,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.Array2DRowRealMatrix,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.ArrayFieldVector,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.ArrayRealVector,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.BiDiagonalTransformer,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.BlockFieldMatrix,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.BlockRealMatrix,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.CholeskyDecomposition,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.CholeskyDecomposition$1,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.CholeskyDecomposition$Solver,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.ConjugateGradient,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.DefaultFieldMatrixChangingVisitor,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.DefaultFieldMatrixPreservingVisitor,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.DefaultIterativeLinearSolverEvent,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.DefaultRealMatrixChangingVisitor,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.DefaultRealMatrixPreservingVisitor,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.DiagonalMatrix,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.EigenDecomposition,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.EigenDecomposition$1,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.EigenDecomposition$Solver,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.FieldLUDecomposition,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.FieldLUDecomposition$1,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.FieldLUDecomposition$Solver,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.HessenbergTransformer,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.IllConditionedOperatorException,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.JacobiPreconditioner,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.JacobiPreconditioner$1,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.LUDecomposition,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.LUDecomposition$1,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.LUDecomposition$Solver,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.MatrixDimensionMismatchException,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.MatrixUtils,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.MatrixUtils$BigFractionMatrixConverter,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.MatrixUtils$FractionMatrixConverter,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.NonPositiveDefiniteMatrixException,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.NonPositiveDefiniteOperatorException,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.NonSelfAdjointOperatorException,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.NonSquareMatrixException,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.NonSquareOperatorException,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.NonSymmetricMatrixException,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.OpenMapRealMatrix,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.OpenMapRealVector,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.OpenMapRealVector$OpenMapEntry,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.OpenMapRealVector$OpenMapSparseIterator,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.QRDecomposition,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.QRDecomposition$1,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.QRDecomposition$Solver,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.RRQRDecomposition,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.RRQRDecomposition$1,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.RRQRDecomposition$Solver,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.RealMatrixFormat,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.RealVector$1,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.RealVector$2,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.RealVector$2$1,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.RealVector$2$2,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.RealVector$2$UnmodifiableEntry,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.RealVector$Entry,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.RealVector$SparseEntryIterator,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.RealVectorFormat,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.RectangularCholeskyDecomposition,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.SchurTransformer,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.SchurTransformer$1,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.SchurTransformer$ShiftInfo,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.SingularMatrixException,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.SingularOperatorException,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.SingularValueDecomposition,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.SingularValueDecomposition$1,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.SingularValueDecomposition$Solver,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.SparseFieldMatrix,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.SparseFieldVector,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.SymmLQ,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.SymmLQ$State,math
0.22,26.0,13.0,0.45,0.33,1.0,org.apache.commons.math3.linear.TriDiagonalTransformer,math
0.17,1.0,11.0,0.08,0.92,1.0,org.apache.commons.math3.ml.clustering.Clusterable,math
0.17,1.0,11.0,0.08,0.92,1.0,org.apache.commons.math3.ml.clustering.Clusterer,math
0.17,1.0,11.0,0.08,0.92,1.0,org.apache.commons.math3.ml.clustering.CentroidCluster,math
0.17,1.0,11.0,0.08,0.92,1.0,org.apache.commons.math3.ml.clustering.Cluster,math
0.17,1.0,11.0,0.08,0.92,1.0,org.apache.commons.math3.ml.clustering.DBSCANClusterer,math
0.17,1.0,11.0,0.08,0.92,1.0,org.apache.commons.math3.ml.clustering.DBSCANClusterer$PointStatus,math
0.17,1.0,11.0,0.08,0.92,1.0,org.apache.commons.math3.ml.clustering.DoublePoint,math
0.17,1.0,11.0,0.08,0.92,1.0,org.apache.commons.math3.ml.clustering.FuzzyKMeansClusterer,math
0.17,1.0,11.0,0.08,0.92,1.0,org.apache.commons.math3.ml.clustering.KMeansPlusPlusClusterer,math
0.17,1.0,11.0,0.08,0.92,1.0,org.apache.commons.math3.ml.clustering.KMeansPlusPlusClusterer$1,math
0.17,1.0,11.0,0.08,0.92,1.0,org.apache.commons.math3.ml.clustering.KMeansPlusPlusClusterer$EmptyClusterStrategy,math
0.17,1.0,11.0,0.08,0.92,1.0,org.apache.commons.math3.ml.clustering.MultiKMeansPlusPlusClusterer,math
0.5,1.0,5.0,0.33,0.83,1.0,org.apache.commons.math3.ml.clustering.evaluation.ClusterEvaluator,math
0.5,1.0,5.0,0.33,0.83,1.0,org.apache.commons.math3.ml.clustering.evaluation.SumOfClusterVariances,math
0.17,4.0,3.0,0.4,0.43,1.0,org.apache.commons.math3.ml.distance.DistanceMeasure,math
0.17,4.0,3.0,0.4,0.43,1.0,org.apache.commons.math3.ml.distance.CanberraDistance,math
0.17,4.0,3.0,0.4,0.43,1.0,org.apache.commons.math3.ml.distance.ChebyshevDistance,math
0.17,4.0,3.0,0.4,0.43,1.0,org.apache.commons.math3.ml.distance.EarthMoversDistance,math
0.17,4.0,3.0,0.4,0.43,1.0,org.apache.commons.math3.ml.distance.EuclideanDistance,math
0.17,4.0,3.0,0.4,0.43,1.0,org.apache.commons.math3.ml.distance.ManhattanDistance,math
0.17,3.0,13.0,0.02,0.81,1.0,org.apache.commons.math3.ml.neuralnet.FeatureInitializer,math
0.17,3.0,13.0,0.02,0.81,1.0,org.apache.commons.math3.ml.neuralnet.UpdateAction,math
0.17,3.0,13.0,0.02,0.81,1.0,org.apache.commons.math3.ml.neuralnet.FeatureInitializerFactory,math
0.17,3.0,13.0,0.02,0.81,1.0,org.apache.commons.math3.ml.neuralnet.FeatureInitializerFactory$1,math
0.17,3.0,13.0,0.02,0.81,1.0,org.apache.commons.math3.ml.neuralnet.FeatureInitializerFactory$2,math
0.17,3.0,13.0,0.02,0.81,1.0,org.apache.commons.math3.ml.neuralnet.MapUtils,math
0.17,3.0,13.0,0.02,0.81,1.0,org.apache.commons.math3.ml.neuralnet.Network,math
0.17,3.0,13.0,0.02,0.81,1.0,org.apache.commons.math3.ml.neuralnet.Network$NeuronIdentifierComparator,math
0.17,3.0,13.0,0.02,0.81,1.0,org.apache.commons.math3.ml.neuralnet.Network$SerializationProxy,math
0.17,3.0,13.0,0.02,0.81,1.0,org.apache.commons.math3.ml.neuralnet.Neuron,math
0.17,3.0,13.0,0.02,0.81,1.0,org.apache.commons.math3.ml.neuralnet.Neuron$SerializationProxy,math
0.17,3.0,13.0,0.02,0.81,1.0,org.apache.commons.math3.ml.neuralnet.SquareNeighbourhood,math
0.0,0.0,4.0,0.0,1.0,1.0,org.apache.commons.math3.ml.neuralnet.oned.NeuronString,math
0.0,0.0,4.0,0.0,1.0,1.0,org.apache.commons.math3.ml.neuralnet.oned.NeuronString$SerializationProxy,math
0.2,0.0,10.0,0.2,1.0,1.0,org.apache.commons.math3.ml.neuralnet.sofm.LearningFactorFunction,math
0.2,0.0,10.0,0.2,1.0,1.0,org.apache.commons.math3.ml.neuralnet.sofm.NeighbourhoodSizeFunction,math
0.2,0.0,10.0,0.2,1.0,1.0,org.apache.commons.math3.ml.neuralnet.sofm.KohonenTrainingTask,math
0.2,0.0,10.0,0.2,1.0,1.0,org.apache.commons.math3.ml.neuralnet.sofm.KohonenUpdateAction,math
0.2,0.0,10.0,0.2,1.0,1.0,org.apache.commons.math3.ml.neuralnet.sofm.LearningFactorFunctionFactory,math
0.2,0.0,10.0,0.2,1.0,1.0,org.apache.commons.math3.ml.neuralnet.sofm.LearningFactorFunctionFactory$1,math
0.2,0.0,10.0,0.2,1.0,1.0,org.apache.commons.math3.ml.neuralnet.sofm.LearningFactorFunctionFactory$2,math
0.2,0.0,10.0,0.2,1.0,1.0,org.apache.commons.math3.ml.neuralnet.sofm.NeighbourhoodSizeFunctionFactory,math
0.2,0.0,10.0,0.2,1.0,1.0,org.apache.commons.math3.ml.neuralnet.sofm.NeighbourhoodSizeFunctionFactory$1,math
0.2,0.0,10.0,0.2,1.0,1.0,org.apache.commons.math3.ml.neuralnet.sofm.NeighbourhoodSizeFunctionFactory$2,math
0.0,1.0,4.0,0.2,0.8,1.0,org.apache.commons.math3.ml.neuralnet.sofm.util.ExponentialDecayFunction,math
0.0,1.0,4.0,0.2,0.8,1.0,org.apache.commons.math3.ml.neuralnet.sofm.util.QuasiSigmoidDecayFunction,math
0.0,1.0,5.0,0.17,0.83,1.0,org.apache.commons.math3.ml.neuralnet.twod.NeuronSquareMesh2D,math
0.0,1.0,5.0,0.17,0.83,1.0,org.apache.commons.math3.ml.neuralnet.twod.NeuronSquareMesh2D$1,math
0.0,1.0,5.0,0.17,0.83,1.0,org.apache.commons.math3.ml.neuralnet.twod.NeuronSquareMesh2D$SerializationProxy,math
0.44,3.0,12.0,0.24,0.8,1.0,org.apache.commons.math3.ode.AbstractIntegrator,math
0.44,3.0,12.0,0.24,0.8,1.0,org.apache.commons.math3.ode.AbstractParameterizable,math
0.44,3.0,12.0,0.24,0.8,1.0,org.apache.commons.math3.ode.FirstOrderDifferentialEquations,math
0.44,3.0,12.0,0.24,0.8,1.0,org.apache.commons.math3.ode.FirstOrderIntegrator,math
0.44,3.0,12.0,0.24,0.8,1.0,org.apache.commons.math3.ode.MainStateJacobianProvider,math
0.44,3.0,12.0,0.24,0.8,1.0,org.apache.commons.math3.ode.MultistepIntegrator,math
0.44,3.0,12.0,0.24,0.8,1.0,org.apache.commons.math3.ode.MultistepIntegrator$NordsieckTransformer,math
0.44,3.0,12.0,0.24,0.8,1.0,org.apache.commons.math3.ode.ODEIntegrator,math
0.44,3.0,12.0,0.24,0.8,1.0,org.apache.commons.math3.ode.ParameterJacobianProvider,math
0.44,3.0,12.0,0.24,0.8,1.0,org.apache.commons.math3.ode.Parameterizable,math
0.44,3.0,12.0,0.24,0.8,1.0,org.apache.commons.math3.ode.ParameterizedODE,math
0.44,3.0,12.0,0.24,0.8,1.0,org.apache.commons.math3.ode.SecondOrderDifferentialEquations,math
0.44,3.0,12.0,0.24,0.8,1.0,org.apache.commons.math3.ode.SecondOrderIntegrator,math
0.44,3.0,12.0,0.24,0.8,1.0,org.apache.commons.math3.ode.SecondaryEquations,math
0.44,3.0,12.0,0.24,0.8,1.0,org.apache.commons.math3.ode.AbstractIntegrator$1,math
0.44,3.0,12.0,0.24,0.8,1.0,org.apache.commons.math3.ode.ContinuousOutputModel,math
0.44,3.0,12.0,0.24,0.8,1.0,org.apache.commons.math3.ode.EquationsMapper,math
0.44,3.0,12.0,0.24,0.8,1.0,org.apache.commons.math3.ode.ExpandableStatefulODE,math
0.44,3.0,12.0,0.24,0.8,1.0,org.apache.commons.math3.ode.ExpandableStatefulODE$SecondaryComponent,math
0.44,3.0,12.0,0.24,0.8,1.0,org.apache.commons.math3.ode.FirstOrderConverter,math
0.44,3.0,12.0,0.24,0.8,1.0,org.apache.commons.math3.ode.JacobianMatrices,math
0.44,3.0,12.0,0.24,0.8,1.0,org.apache.commons.math3.ode.JacobianMatrices$1,math
0.44,3.0,12.0,0.24,0.8,1.0,org.apache.commons.math3.ode.JacobianMatrices$JacobiansSecondaryEquations,math
0.44,3.0,12.0,0.24,0.8,1.0,org.apache.commons.math3.ode.JacobianMatrices$MainStateJacobianWrapper,math
0.44,3.0,12.0,0.24,0.8,1.0,org.apache.commons.math3.ode.JacobianMatrices$MismatchedEquations,math
0.44,3.0,12.0,0.24,0.8,1.0,org.apache.commons.math3.ode.MultistepIntegrator$1,math
0.44,3.0,12.0,0.24,0.8,1.0,org.apache.commons.math3.ode.MultistepIntegrator$InitializationCompletedMarkerException,math
0.44,3.0,12.0,0.24,0.8,1.0,org.apache.commons.math3.ode.MultistepIntegrator$NordsieckInitializer,math
0.44,3.0,12.0,0.24,0.8,1.0,org.apache.commons.math3.ode.ParameterConfiguration,math
0.44,3.0,12.0,0.24,0.8,1.0,org.apache.commons.math3.ode.ParameterJacobianWrapper,math
0.44,3.0,12.0,0.24,0.8,1.0,org.apache.commons.math3.ode.ParameterizedWrapper,math
0.44,3.0,12.0,0.24,0.8,1.0,org.apache.commons.math3.ode.UnknownParameterException,math
0.19,2.0,8.0,0.01,0.8,1.0,org.apache.commons.math3.ode.events.EventHandler,math
0.19,2.0,8.0,0.01,0.8,1.0,org.apache.commons.math3.ode.events.FilterType,math
0.19,2.0,8.0,0.01,0.8,1.0,org.apache.commons.math3.ode.events.Transformer,math
0.19,2.0,8.0,0.01,0.8,1.0,org.apache.commons.math3.ode.events.EventFilter,math
0.19,2.0,8.0,0.01,0.8,1.0,org.apache.commons.math3.ode.events.EventHandler$Action,math
0.19,2.0,8.0,0.01,0.8,1.0,org.apache.commons.math3.ode.events.EventState,math
0.19,2.0,8.0,0.01,0.8,1.0,org.apache.commons.math3.ode.events.EventState$1,math
0.19,2.0,8.0,0.01,0.8,1.0,org.apache.commons.math3.ode.events.EventState$LocalMaxCountExceededException,math
0.19,2.0,8.0,0.01,0.8,1.0,org.apache.commons.math3.ode.events.FilterType$1,math
0.19,2.0,8.0,0.01,0.8,1.0,org.apache.commons.math3.ode.events.FilterType$2,math
0.19,2.0,8.0,0.01,0.8,1.0,org.apache.commons.math3.ode.events.FilterType$3,math
0.19,2.0,8.0,0.01,0.8,1.0,org.apache.commons.math3.ode.events.Transformer$1,math
0.19,2.0,8.0,0.01,0.8,1.0,org.apache.commons.math3.ode.events.Transformer$2,math
0.19,2.0,8.0,0.01,0.8,1.0,org.apache.commons.math3.ode.events.Transformer$3,math
0.19,2.0,8.0,0.01,0.8,1.0,org.apache.commons.math3.ode.events.Transformer$4,math
0.19,2.0,8.0,0.01,0.8,1.0,org.apache.commons.math3.ode.events.Transformer$5,math
0.17,1.0,12.0,0.1,0.92,1.0,org.apache.commons.math3.ode.nonstiff.AdamsIntegrator,math
0.17,1.0,12.0,0.1,0.92,1.0,org.apache.commons.math3.ode.nonstiff.AdaptiveStepsizeIntegrator,math
0.17,1.0,12.0,0.1,0.92,1.0,org.apache.commons.math3.ode.nonstiff.EmbeddedRungeKuttaIntegrator,math
0.17,1.0,12.0,0.1,0.92,1.0,org.apache.commons.math3.ode.nonstiff.RungeKuttaIntegrator,math
0.17,1.0,12.0,0.1,0.92,1.0,org.apache.commons.math3.ode.nonstiff.RungeKuttaStepInterpolator,math
0.17,1.0,12.0,0.1,0.92,1.0,org.apache.commons.math3.ode.nonstiff.AdamsBashforthIntegrator,math
0.17,1.0,12.0,0.1,0.92,1.0,org.apache.commons.math3.ode.nonstiff.AdamsMoultonIntegrator,math
0.17,1.0,12.0,0.1,0.92,1.0,org.apache.commons.math3.ode.nonstiff.AdamsMoultonIntegrator$Corrector,math
0.17,1.0,12.0,0.1,0.92,1.0,org.apache.commons.math3.ode.nonstiff.AdamsNordsieckTransformer,math
0.17,1.0,12.0,0.1,0.92,1.0,org.apache.commons.math3.ode.nonstiff.ClassicalRungeKuttaIntegrator,math
0.17,1.0,12.0,0.1,0.92,1.0,org.apache.commons.math3.ode.nonstiff.ClassicalRungeKuttaStepInterpolator,math
0.17,1.0,12.0,0.1,0.92,1.0,org.apache.commons.math3.ode.nonstiff.DormandPrince54Integrator,math
0.17,1.0,12.0,0.1,0.92,1.0,org.apache.commons.math3.ode.nonstiff.DormandPrince54StepInterpolator,math
0.17,1.0,12.0,0.1,0.92,1.0,org.apache.commons.math3.ode.nonstiff.DormandPrince853Integrator,math
0.17,1.0,12.0,0.1,0.92,1.0,org.apache.commons.math3.ode.nonstiff.DormandPrince853StepInterpolator,math
0.17,1.0,12.0,0.1,0.92,1.0,org.apache.commons.math3.ode.nonstiff.EulerIntegrator,math
