abstract,assert,boolean,break,byte,case,catch,char,class,class-name,const,continue,default,do,double,else,extends,false,final,finally,float,for,goto,if,implements,import,instanceof,int,interface,long,native,new,null,package,private,protected,public,return,short,static,strictfp,super,switch,synchronized,this,throw,throws,transient,true,try,void,volatile,while
3,0,1,0,3,0,0,0,2,org.apache.commons.math3.random.AbstractRandomGenerator,0,0,11,3,7,0,0,0,1,0,1,8,0,7,1,2,0,5,0,3,0,1,0,1,1,0,14,7,0,0,0,0,0,0,21,1,0,0,0,0,5,0,2
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.geometry.partitioning.BoundarySizeVisitor,0,0,0,0,2,0,1,0,1,0,0,2,0,2,1,1,0,0,0,0,0,0,0,1,1,0,5,2,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,org.apache.commons.math3.linear.RealVectorPreservingVisitor,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0
0,0,2,0,0,0,0,0,4,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizer,0,0,0,1,4,0,1,0,7,0,0,5,0,9,1,11,1,2,0,0,0,4,1,1,2,2,6,4,0,0,0,0,0,0,5,3,0,0,0,1,2,0,1
0,0,0,0,0,1,0,0,1,org.apache.commons.math3.transform.FastSineTransformer,0,0,0,0,6,0,0,0,15,0,0,6,0,13,1,8,0,2,0,1,0,7,0,1,1,1,4,6,0,1,0,0,0,0,4,2,1,0,0,0,0,0,0
0,0,5,0,0,0,0,0,5,org.apache.commons.math3.linear.LUDecomposition,0,0,1,0,14,1,0,0,36,0,0,32,0,19,1,2,0,12,0,0,0,11,3,1,13,0,13,11,0,2,0,0,0,0,4,5,0,0,0,0,0,0,0
0,0,1,0,0,0,3,0,2,org.apache.commons.math3.fitting.GaussianCurveFitter,0,0,1,0,19,1,1,0,27,0,0,20,0,25,0,16,0,12,0,0,0,25,2,1,13,1,10,26,0,3,0,0,0,0,3,5,2,0,0,3,0,0,0
0,0,1,0,0,0,0,0,2,org.apache.commons.math3.optimization.linear.LinearObjectiveFunction,0,0,0,0,6,0,0,0,3,0,0,5,0,5,1,7,1,1,0,1,0,0,0,1,5,0,9,8,0,1,0,0,0,0,3,0,2,1,0,0,2,0,0
0,0,1,0,0,0,0,0,1,org.apache.commons.math3.geometry.spherical.twod.EdgesBuilder,0,0,0,0,4,1,0,0,18,0,0,7,0,10,1,13,0,0,0,0,0,9,0,1,6,0,5,4,0,0,0,0,0,0,4,1,2,0,0,0,3,0,0
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.genetics.GeneticAlgorithm,0,0,1,0,6,0,0,0,10,0,0,7,0,6,0,4,0,2,0,0,0,6,0,1,7,0,12,9,0,4,0,0,0,2,3,2,1,0,0,0,1,0,2
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.analysis.function.Minus,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,1,0,1,0,0,4,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5,0,1,org.apache.commons.math3.random.SobolSequenceGenerator,0,0,0,0,1,1,0,0,23,2,0,17,0,17,1,14,0,21,0,4,0,18,0,1,11,0,6,6,0,5,0,0,0,0,3,8,4,0,0,4,1,0,3
1,0,2,0,0,1,0,0,2,org.apache.commons.math3.ode.nonstiff.RungeKuttaIntegrator,0,0,1,1,11,3,1,0,29,0,0,21,0,5,1,8,0,2,0,0,0,5,0,1,5,1,3,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,1
0,0,3,0,0,0,0,0,0,org.apache.commons.math3.distribution.RealDistribution,0,0,0,0,12,0,0,0,0,0,0,9,0,7,0,2,0,0,2,0,0,1,0,1,0,0,1,4,0,0,0,0,0,0,27,0,2,0,4,0,1,0,0
1,0,0,0,0,0,0,0,4,org.apache.commons.math3.optim.AbstractOptimizationProblem,0,0,0,0,0,0,0,0,7,0,0,6,0,0,3,3,0,4,0,0,0,6,0,1,7,1,6,3,0,4,0,0,0,0,3,2,0,0,0,0,2,0,0
4,0,1,0,0,0,0,0,2,org.apache.commons.math3.linear.RealLinearOperator,0,0,2,0,0,0,0,0,0,0,0,6,0,4,0,1,0,2,1,0,0,1,0,1,0,0,6,1,0,0,0,0,0,0,8,2,3,0,0,0,0,0,0
0,0,3,0,0,0,0,0,1,org.apache.commons.math3.genetics.CycleCrossover,0,0,0,1,0,0,0,0,10,0,0,6,0,8,1,7,2,3,0,0,0,10,0,1,1,1,5,3,0,0,0,0,0,0,6,2,2,0,0,0,0,0,4
0,0,0,0,0,1,0,0,1,org.apache.commons.math3.distribution.MultivariateNormalDistribution,0,0,0,0,5,0,1,0,24,0,0,14,0,10,0,10,0,4,0,0,0,10,0,1,6,0,8,6,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0
0,0,3,0,0,1,0,0,2,org.apache.commons.math3.distribution.GumbelDistribution,0,0,0,0,18,2,1,0,7,0,0,4,0,6,1,7,0,0,0,1,0,4,0,1,4,0,15,14,0,2,0,0,0,0,4,2,1,0,0,0,0,0,0
0,0,2,0,0,0,0,0,3,org.apache.commons.math3.geometry.spherical.twod.S2Point,0,0,0,0,16,0,0,1,20,0,0,6,0,11,1,7,1,1,0,1,0,11,0,1,6,0,20,15,0,10,0,0,0,0,7,1,3,0,1,0,0,0,0
0,0,0,0,0,0,0,0,2,org.apache.commons.math3.analysis.interpolation.MicrosphereInterpolatingFunction,0,0,0,1,11,0,0,0,14,0,0,13,0,13,2,12,0,3,0,0,0,10,1,1,9,0,3,6,0,1,0,0,0,0,3,6,2,0,0,0,2,0,0
0,0,0,0,0,0,0,0,5,org.apache.commons.math3.geometry.euclidean.threed.SphericalCoordinates,0,0,0,1,47,0,0,0,48,0,0,4,0,2,2,2,0,0,0,2,0,10,0,1,18,0,10,8,0,3,0,0,0,0,3,0,0,0,0,0,2,0,0
0,0,1,0,0,1,0,0,3,org.apache.commons.math3.analysis.solvers.MullerSolver,0,0,1,0,36,3,1,0,21,0,0,9,0,10,1,4,0,0,0,0,0,3,0,1,2,1,4,6,0,1,0,0,0,0,4,0,2,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.optimization.Weight,0,0,0,0,0,0,0,0,1,0,0,2,0,2,1,3,0,0,0,0,0,2,0,1,1,0,4,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
1,0,0,0,0,4,0,0,2,org.apache.commons.math3.stat.descriptive.rank.Percentile,0,0,7,3,72,6,1,0,93,0,0,49,0,44,3,17,0,39,0,1,0,32,11,1,14,17,23,45,0,8,0,0,1,1,15,6,10,0,0,0,4,0,2
0,0,1,0,0,20,0,0,2,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizer,0,0,0,2,227,33,2,0,201,0,0,170,0,194,0,11,0,66,0,1,0,64,0,1,47,1,6,8,1,21,0,0,2,0,11,13,0,0,0,0,5,0,3
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.analysis.interpolation.LinearInterpolator,0,0,0,0,3,0,0,0,3,0,0,8,0,5,1,7,0,1,0,0,0,7,0,1,0,0,2,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,org.apache.commons.math3.analysis.DifferentiableUnivariateFunction,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,2,org.apache.commons.math3.ode.sampling.FixedStepHandler,0,0,0,0,1,0,0,0,0,0,0,3,0,4,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,0,2,0,0
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.exception.InsufficientDataException,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,2,0,0,0,1,0,0,0,1,1,0,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1,org.apache.commons.math3.optimization.univariate.SimpleUnivariateValueChecker,0,0,1,0,8,0,1,0,11,0,0,4,0,9,0,3,0,4,1,0,0,1,0,1,2,0,5,5,0,1,0,0,0,0,7,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,4,org.apache.commons.math3.geometry.spherical.oned.Sphere1D,0,0,0,0,0,0,1,0,3,0,0,5,0,0,2,4,0,1,0,2,0,2,0,1,6,0,6,4,0,6,0,0,0,0,4,1,2,0,0,0,0,0,0
2,0,0,0,0,0,0,0,2,org.apache.commons.math3.distribution.AbstractMultivariateRealDistribution,0,0,0,0,0,0,0,0,3,0,0,4,0,1,1,3,0,4,0,0,0,2,0,1,1,2,5,2,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0
3,0,1,0,0,0,0,0,2,org.apache.commons.math3.genetics.AbstractListChromosome,0,0,0,0,0,0,1,0,2,0,0,2,0,1,0,4,0,1,0,0,0,5,0,1,1,2,7,3,0,0,0,0,0,0,4,0,3,0,0,0,1,0,0
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.geometry.hull.ConvexHull,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,4,org.apache.commons.math3.optim.nonlinear.vector.MultivariateVectorOptimizer,0,0,0,0,0,0,1,0,0,0,0,5,0,9,0,8,3,1,0,0,0,1,0,1,4,3,5,5,0,0,0,0,0,0,4,1,1,0,0,0,2,0,0
1,0,0,0,0,0,0,0,2,org.apache.commons.math3.analysis.solvers.AbstractPolynomialSolver,0,0,0,0,9,0,1,0,3,0,0,3,0,0,1,1,0,0,0,0,0,0,0,1,1,5,1,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,org.apache.commons.math3.exception.util.ExceptionContextProvider,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,org.apache.commons.math3.analysis.interpolation.NevilleInterpolator,0,0,0,0,1,0,0,0,1,0,0,4,0,3,1,5,0,0,1,1,0,1,0,1,0,0,2,1,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,2,org.apache.commons.math3.util.Pair,0,0,0,0,0,1,2,0,3,0,0,3,0,3,0,0,1,3,0,0,0,2,6,1,2,0,11,10,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,2,org.apache.commons.math3.optimization.direct.SimplexOptimizer,0,0,1,1,4,0,1,0,7,0,0,7,0,5,2,9,1,2,0,0,0,3,0,1,2,2,7,4,0,0,0,0,0,0,4,1,0,0,0,1,2,0,1
0,0,1,0,0,0,0,0,2,org.apache.commons.math3.stat.descriptive.moment.Mean,0,0,0,1,11,0,1,0,6,0,0,8,0,21,1,7,0,4,0,2,0,5,3,1,1,2,13,8,0,2,0,0,0,1,9,0,5,0,0,0,3,0,0
0,0,3,0,1,1,0,0,6,org.apache.commons.math3.linear.EigenDecomposition,0,0,0,2,52,14,0,0,58,0,0,60,0,65,1,8,0,18,0,0,0,33,3,1,23,0,21,24,0,2,0,0,0,0,5,10,3,0,1,0,3,0,2
0,0,2,0,0,0,0,0,1,org.apache.commons.math3.optim.linear.NonNegativeConstraint,0,0,0,0,0,0,0,0,1,0,0,3,0,1,1,1,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,3,0,0,0,1,0,2,org.apache.commons.math3.optimization.general.GaussNewtonOptimizer,0,0,5,0,4,0,1,0,18,0,0,12,0,3,0,14,0,3,0,0,0,11,0,1,1,0,6,1,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0
4,0,4,0,0,0,18,0,2,org.apache.commons.math3.linear.ArrayFieldVector,0,0,4,1,0,0,1,0,27,0,0,42,0,64,2,15,4,27,1,1,0,59,1,1,5,2,70,57,0,1,0,0,0,0,31,16,50,0,0,18,8,0,0
0,0,0,0,0,2,0,0,1,org.apache.commons.math3.analysis.solvers.BaseUnivariateSolver,0,0,0,5,12,0,1,0,0,0,0,16,0,8,0,3,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,org.apache.commons.math3.analysis.ParametricUnivariateFunction,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,org.apache.commons.math3.optimization.direct.MultiDirectionalSimplex,0,0,10,0,15,0,1,0,25,0,0,14,0,5,1,3,0,5,0,0,0,3,0,1,5,0,10,1,0,2,0,0,0,0,3,0,0,0,0,0,1,0,0
0,0,8,0,0,2,0,0,3,org.apache.commons.math3.ml.neuralnet.twod.NeuronSquareMesh2D,0,0,0,0,0,7,0,0,22,0,0,15,0,44,2,11,0,10,0,2,0,17,0,1,18,0,6,6,0,3,0,0,1,0,8,8,0,0,0,0,2,0,0
0,0,1,0,0,2,0,1,1,org.apache.commons.math3.fraction.ProperBigFractionFormat,0,1,2,0,0,0,1,0,10,0,0,11,0,13,0,6,0,2,0,1,0,4,0,1,2,0,8,12,0,1,0,0,1,0,3,1,0,0,0,1,1,0,0
0,0,1,0,0,0,1,0,1,org.apache.commons.math3.optim.univariate.BracketFinder,0,0,1,0,32,4,0,0,5,0,0,5,0,12,0,7,0,3,0,0,0,5,0,1,11,0,12,9,0,2,0,0,0,0,3,3,0,0,0,1,1,0,1
0,0,1,0,0,1,0,0,2,org.apache.commons.math3.analysis.polynomials.PolynomialFunction,0,0,0,0,11,5,0,0,8,0,0,17,0,30,2,12,1,12,0,1,0,23,1,1,3,2,18,24,0,5,0,0,0,0,3,4,5,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.fitting.SimpleCurveFitter,0,0,0,0,0,0,1,0,7,0,0,6,0,0,0,5,0,4,0,0,0,10,0,1,4,1,4,4,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,org.apache.commons.math3.ode.nonstiff.GillIntegrator,0,0,0,0,1,0,1,0,3,0,0,3,0,0,1,1,0,0,0,0,0,1,0,1,3,0,2,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.ml.clustering.CentroidCluster,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,2,0,3,1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0
0,2,0,0,0,2,0,0,2,org.apache.commons.math3.transform.FastFourierTransformer,0,0,0,2,35,5,0,0,55,0,0,27,0,30,2,12,2,21,0,1,0,19,0,1,8,2,13,11,0,7,0,0,1,1,6,8,3,0,0,0,5,0,2
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.ode.UnknownParameterException,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,2,0,3,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.exception.NotStrictlyPositiveException,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,1,0,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,1,0,0,0,2,0,2,org.apache.commons.math3.util.BigReal,0,0,2,0,3,0,0,0,4,0,0,9,0,4,1,9,1,11,0,1,0,27,0,1,4,0,37,17,0,3,0,0,0,0,3,2,2,0,0,2,2,0,0
0,0,0,0,0,0,0,0,0,org.apache.commons.math3.stat.descriptive.WeightedEvaluation,0,0,0,2,2,0,0,0,0,0,0,3,0,2,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0
3,0,7,0,0,0,0,0,2,org.apache.commons.math3.ode.nonstiff.EmbeddedRungeKuttaIntegrator,0,0,2,1,28,2,1,0,41,0,0,29,0,12,1,6,0,2,0,0,0,3,0,1,9,3,9,3,0,0,0,0,0,0,7,0,1,0,1,0,4,0,2
0,0,0,0,0,0,0,0,0,org.apache.commons.math3.ode.SecondOrderIntegrator,0,0,0,0,2,0,1,0,0,0,0,5,0,2,0,2,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,org.apache.commons.math3.optimization.BaseMultivariateOptimizer,0,0,0,0,0,0,2,0,0,0,0,4,0,3,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2,0,4,0,0,0,1,0,2,org.apache.commons.math3.geometry.euclidean.twod.hull.AbstractConvexHullGenerator2D,0,0,1,0,4,1,0,0,4,0,0,5,0,8,1,6,0,0,0,0,0,2,1,1,3,3,3,3,0,1,0,0,0,0,3,1,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,org.apache.commons.math3.geometry.enclosing.SupportBallGenerator,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,2,org.apache.commons.math3.analysis.solvers.LaguerreSolver,0,0,1,0,27,2,1,0,31,0,0,22,0,40,0,10,0,4,0,0,0,19,0,1,4,0,15,16,0,1,0,0,0,0,4,5,7,0,0,0,0,0,1
0,0,1,0,0,0,0,0,6,org.apache.commons.math3.linear.QRDecomposition,0,0,0,0,16,0,0,0,51,0,0,36,0,15,1,3,0,21,0,0,0,14,0,1,12,2,12,13,0,1,0,0,0,0,3,4,0,0,0,0,2,0,0
0,0,0,0,0,1,0,0,1,org.apache.commons.math3.optimization.fitting.PolynomialFitter,0,0,0,0,0,0,1,0,2,0,0,6,0,4,0,2,0,1,0,0,0,2,0,1,1,0,6,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.linear.RealMatrixFormat,0,0,26,1,0,5,0,0,33,0,0,18,0,19,0,8,0,3,0,0,0,10,0,1,13,0,19,20,0,9,0,0,0,0,3,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,org.apache.commons.math3.analysis.function.Logistic,0,0,0,0,36,0,0,0,21,0,0,11,0,14,2,10,0,0,0,0,0,5,0,1,8,0,8,6,0,2,0,0,0,0,3,4,4,0,0,0,1,0,0
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.stat.regression.OLSMultipleLinearRegression,0,0,0,0,7,3,1,1,5,0,0,15,0,17,0,8,0,5,0,0,0,5,0,1,2,3,10,10,0,0,0,0,0,0,8,0,1,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,org.apache.commons.math3.optim.nonlinear.scalar.gradient.Preconditioner,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,org.apache.commons.math3.ode.nonstiff.ThreeEighthesIntegrator,0,0,0,0,1,0,1,0,3,0,0,3,0,0,1,0,0,0,0,0,0,1,0,1,3,0,2,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,1,org.apache.commons.math3.distribution.UniformRealDistribution,0,0,0,0,22,0,1,0,5,0,0,6,0,9,0,5,0,0,0,1,0,2,0,1,3,0,18,14,0,2,0,0,0,0,16,2,4,0,0,0,0,0,0
0,0,1,0,0,1,0,0,1,org.apache.commons.math3.distribution.UniformIntegerDistribution,0,0,0,0,5,1,1,0,5,0,0,4,0,8,0,4,0,11,0,1,0,3,0,1,3,0,11,12,0,1,0,0,0,0,11,1,2,0,0,0,0,0,1
0,0,1,0,0,0,0,0,1,org.apache.commons.math3.optim.ConvergenceChecker,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,org.apache.commons.math3.random.MersenneTwister,0,0,0,0,0,0,1,0,4,0,0,11,0,10,2,2,0,15,0,12,0,11,2,1,6,1,9,1,0,4,0,0,0,0,9,0,0,0,0,0,3,0,0
0,0,1,0,0,0,0,0,0,org.apache.commons.math3.geometry.partitioning.Hyperplane,0,0,0,0,2,0,1,0,0,0,0,8,0,5,0,2,0,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.transform.TransformUtils,0,0,0,0,2,0,0,0,9,0,0,7,0,6,0,5,0,4,0,0,0,9,0,1,2,0,6,5,0,6,0,0,0,0,3,3,2,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1,org.apache.commons.math3.random.SynchronizedRandomGenerator,0,0,0,0,2,0,0,0,1,0,1,3,0,1,1,0,0,2,0,1,0,0,0,1,1,0,13,7,0,0,0,0,0,13,5,0,0,0,0,0,4,0,0
0,0,1,0,0,0,0,3,2,org.apache.commons.math3.util.CompositeFormat,0,0,6,1,5,1,0,0,21,0,0,8,0,8,0,4,0,9,0,0,0,1,0,1,2,0,8,8,0,9,0,0,0,0,3,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.analysis.function.Signum,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,10,0,0,0,0,0,3,org.apache.commons.math3.stat.descriptive.moment.SemiVariance,0,0,4,0,12,3,1,1,15,0,0,8,0,20,1,5,0,4,0,1,0,3,5,1,4,0,20,12,0,4,0,0,0,0,7,1,11,0,6,0,3,0,0
0,0,1,0,2,0,0,0,1,org.apache.commons.math3.util.MathUtils,0,0,0,0,13,8,0,0,5,0,0,4,0,21,0,6,0,4,0,2,0,11,0,1,1,0,16,13,2,16,0,0,0,0,3,8,8,0,0,0,4,0,0
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.exception.OutOfRangeException,0,0,0,0,0,0,1,0,3,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,3,0,5,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.analysis.function.Subtract,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,1,org.apache.commons.math3.distribution.ExponentialDistribution,0,0,0,1,29,3,1,0,10,0,0,6,0,10,0,8,0,2,0,1,0,3,0,1,5,1,19,16,0,4,0,0,0,0,13,2,3,0,0,0,0,0,4
0,0,0,0,0,2,0,0,0,org.apache.commons.math3.ode.ODEIntegrator,0,0,1,0,6,0,0,0,0,0,0,6,0,5,0,4,0,4,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.fitting.leastsquares.LeastSquaresProblem,0,0,0,0,2,0,1,0,0,0,0,4,0,5,0,3,0,2,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.ode.ParameterConfiguration,0,0,0,0,4,0,0,0,2,0,0,3,0,0,1,1,0,0,0,1,0,0,0,1,3,0,4,2,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.random.ISAACRandom,0,0,0,0,0,0,1,0,11,0,0,7,0,3,1,2,0,16,0,4,0,6,0,1,22,1,7,1,0,6,0,0,0,0,4,0,0,0,0,0,9,0,2
0,0,1,0,0,0,0,0,1,org.apache.commons.math3.optimization.SimpleValueChecker,0,0,1,0,8,0,1,0,11,0,0,4,0,9,0,2,0,4,1,0,0,1,0,1,2,0,5,5,0,1,0,0,0,0,7,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,2,org.apache.commons.math3.exception.util.ArgUtils,0,0,0,0,0,1,0,0,1,0,0,5,0,2,0,2,1,0,0,0,0,1,0,1,1,0,2,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9,org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionMappingAdapter,0,0,0,1,26,3,0,0,11,0,0,20,0,7,5,8,0,0,1,0,0,11,0,1,11,0,16,11,0,4,0,0,0,0,7,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.util.FastMathCalc,0,0,0,0,71,4,0,0,40,0,0,16,0,18,0,2,0,5,0,1,0,33,0,1,13,0,0,7,0,21,0,0,0,0,4,1,1,0,0,0,10,0,1
2,0,1,0,0,0,0,0,2,org.apache.commons.math3.optimization.direct.AbstractSimplex,0,0,1,0,2,0,0,0,17,0,0,16,0,22,2,12,0,3,0,0,0,21,0,1,4,7,8,5,0,1,0,0,0,0,5,10,0,0,0,0,6,0,1
0,0,0,0,0,0,2,0,2,org.apache.commons.math3.analysis.UnivariateFunction,0,0,0,1,5,0,1,0,1,0,0,2,0,1,1,0,0,0,2,0,0,2,0,1,3,0,5,2,0,2,0,0,0,0,3,2,1,0,0,1,1,0,0
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.linear.NonSquareOperatorException,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,2,0,1,0,1,0,0,0,1,1,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
1,0,1,0,0,13,0,0,2,org.apache.commons.math3.analysis.solvers.BaseSecantSolver,0,0,0,0,28,1,1,0,27,0,0,7,0,12,1,4,0,3,0,0,0,6,0,1,2,6,4,20,0,1,0,0,3,0,4,4,1,0,0,0,0,0,1
0,0,1,0,0,1,0,0,0,org.apache.commons.math3.optimization.linear.LinearOptimizer,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,4,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0
0,0,11,0,0,0,0,0,2,org.apache.commons.math3.stat.regression.MillerUpdatingRegression,0,0,1,1,47,23,0,1,38,0,0,69,0,81,1,5,0,50,0,2,0,46,0,1,31,0,14,22,0,0,0,0,0,0,9,12,8,0,1,0,9,0,2
0,0,1,0,0,0,0,0,6,org.apache.commons.math3.linear.CholeskyDecomposition,0,0,1,0,17,0,0,0,31,0,0,24,0,14,1,2,0,4,0,0,0,8,2,1,6,0,13,9,0,3,0,0,0,0,7,5,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.stat.interval.ConfidenceInterval,0,0,0,0,10,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,2,0,1,4,0,6,4,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,org.apache.commons.math3.linear.FieldMatrix,0,0,0,4,0,0,2,0,1,0,0,4,0,61,0,9,0,39,1,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,20,0,38,0,0,0,12,0,0
